"","db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status"
"1642","MBDC1075",1911,"FunSimMat: Functional Similarity Matrix","http://www.funsimmat.de","yes","not_applicable","2012","not_applicable",2010,18,"yes"
"1643","MBDC1076",1548,"Gallus GBrowse","http://birdbase.net/cgi-bin/gbrowse/gallus/","no","not found","not_applicable","not_applicable",2008,4,"no"
"1644","MBDC1077",1593,"GenoList","http://genolist.pasteur.fr/GenoList/ext-link","yes","not_applicable","unknown","not_applicable",2008,36,"yes"
"1645","MBDC1078",1611,"GDR: Genome Database for Rosaceae","http://www.rosaceae.org","yes","not_applicable","2016","not_applicable",2008,116,"yes"
"1646","MBDC1078",2665,"GDR: Genome Database for Rosaceae","http:/www.rosaceae.org","yes","not_applicable","2016","not_applicable",2014,44,"yes"
"1647","MBDC1079",1539,"GISSD: Group I Intron Sequence and Structure Database","http://www.rna.whu.edu.cn/gissd/","yes","not_applicable","unknown","not_applicable",2008,39,"yes"
"1648","MBDC1080",1660,"GDB Structures","http://www.glycostructures.jp","no","unrelated site redirect","not_applicable","not_applicable",2008,29,"no"
"1649","MBDC1081",1687,"GreenPhylDB","http://greenphyl.cirad.fr","no","can't be reached","not_applicable","not_applicable",2008,45,"no"
"1650","MBDC1081",2176,"GreenPhylDB","http://greenphyl.cirad.fr","no","can't be reached","not_applicable","not_applicable",2011,57,"no"
"1651","MBDC1082",1674,"Greglist: G-quadruplex REegulated Genes LISTing","http://tubic.tju.edu.cn/greglist","yes","not_applicable","unknown","not_applicable",2008,34,"yes"
"1652","MBDC1083",1606,"GyDB: Gypsy Database","http://gydb.uv.es","yes","not_applicable","unknown","not_applicable",2008,30,"yes"
"1653","MBDC1083",2027,"GyDB: Gypsy Database","http://gydb.org","yes","not_applicable","unknown","not_applicable",2011,67,"yes"
"1654","MBDC1084",1551,"HEG-DB: Highly Expressed Genes DataBase","http://genomes.urv.cat/HEG-DB","no","service unavailable","not_applicable","not_applicable",2008,33,"no"
"1655","MBDC1085",1559,"HPD: Heme Protein Database ","http://heme.chem.columbia.edu/heme.php","no","can't be reached","not_applicable","not_applicable",2008,57,"no"
"1656","MBDC1088",1567,"IDBD: Infectious Disease Biomarker Database","http://biomarker.cdc.go.kr","no","service unavailable","not_applicable","not_applicable",2008,11,"no"
"1657","MBDC1090",1916,"ITS2: Internal Transcribed Spacer 2","http://its2.bioapps.biozentrum.uni-wuerzburg.de","yes","not_applicable","unknown","not_applicable",2010,125,"yes"
"1658","MBDC1090",1635,"ITS2: Internal Transcribed Spacer 2","http://its2.bioapps.biozentrum.uni-wuerzburg.de","yes","not_applicable","unknown","not_applicable",2008,96,"yes"
"1659","MBDC1091",1697,"LigASite: LIGand Attachment SITE","http://www.scmbb.ulb.ac.be/Users/benoit/LigASite","no","can't be reached","not_applicable","not_applicable",2008,47,"no"
"1660","MBDC1092",1663,"M3D: Many Microbe Microarrays Database","http://m3d.bu.edu/","yes","not_applicable","unknown","not_applicable",2008,131,"yes"
"1661","MBDC1093",1652,"MALISAM: Manual ALIgnments for Structurally Analogous Motifs","http://prodata.swmed.edu/malisam","yes","not_applicable","unknown","not_applicable",2008,17,"yes"
"1662","MBDC1094",1692,"MegaMotifBase","http://caps.ncbs.res.in/MegaMotifbase/index.html","yes","not_applicable","unknown","not_applicable",2008,17,"yes"
"1663","MBDC1095",1588,"MetaCrop","http://metacrop.ipk-gatersleben.de","yes","not_applicable","unknown","not_applicable",2008,30,"yes"
"1664","MBDC1095",2236,"MetaCrop","http://metacrop.ipk-gatersleben.de","yes","not_applicable","unknown","not_applicable",2012,20,"yes"
"1665","MBDC1096",1668,"MethyCancer","http://methycancer.genomics.org.cn","no","can't be reached","not_applicable","not_applicable",2008,61,"no"
"1666","MBDC1097",1626,"microRNA.org","http://www.microrna.org","yes","not_applicable","2010","not_applicable",2008,1037,"yes"
"1667","MBDC1098",2169,"miRGator","http://miRGator.kobic.re.kr","yes","not_applicable","unknown","not_applicable",2011,39,"yes"
"1668","MBDC1098",2491,"miRGator","http://mirgator.kobic.re.kr","yes","not_applicable","unknown","not_applicable",2013,37,"yes"
"1669","MBDC1098",1698,"miRGator","http://genome.ewha.ac.kr/miRGator/","yes","not_applicable","unknown","not_applicable",2008,99,"yes"
"1670","MBDC1099",1529,"Mitome","http://www.mitome.info","no","unrelated site redirect","not_applicable","not_applicable",2008,32,"no"
"1671","MBDC1100",1546,"MSY Breakpoint Mapper","http://breakpointmapper.wi.mit.edu/","yes","not_applicable","2014","not_applicable",2008,11,"yes"
"1672","MBDC1101",1541,"MMdb: MUGEN Mouse Database","www.mugen-noe.org/database/","yes","not_applicable","unknown","not_applicable",2008,9,"yes"
"1673","MBDC1102",1582,"MutDB","http://www.mutdb.org","yes","not_applicable","unknown","not_applicable",2008,24,"yes"
"1674","MBDC1103",1581,"Narcisse","http://narcisse.toulouse.inra.fr","yes","not_applicable","2014","not_applicable",2008,20,"yes"
"1675","MBDC1104",1618,"NetworKIN","http://networkin.info","yes","not_applicable","unknown","not_applicable",2008,166,"yes"
"1676","MBDC1105",2996,"NORINE","http://bioinfo.lifl.fr/NRP","yes","not_applicable","unknown","not_applicable",2016,3,"yes"
"1677","MBDC1105",1526,"NORINE","http://bioinfo.lifl.fr/norine/","yes","not_applicable","2016","Naming; NOnRibosomal peptides, with ine as a typical ending of peptide names",2008,114,"yes"
"1678","MBDC1106",1694,"OPTIC: Orthologous and Paralogous Transcripts In Clades","http://genserv.anat.ox.ac.uk/clades","yes","not_applicable","2010","not_applicable",2008,22,"yes"
"1679","MBDC1107",1603,"ORegAnno","http://www.oreganno.org","no","can't be reached","not_applicable","not_applicable",2008,134,"no"
"1680","MBDC1107",2986,"ORegAnno","http://www.oreganno.org/","no","can't be reached","not_applicable","not_applicable",2016,2,"no"
"1681","MBDC1108",2101,"OrthoDB","http://cegg.unige.ch/orthodb","yes","not_applicable","unknown","not_applicable",2011,80,"yes"
"1682","MBDC1108",2508,"OrthoDB","http://www.orthodb.org","yes","not_applicable","unknown","not_applicable",2013,117,"yes"
"1683","MBDC1108",2784,"OrthoDB","http://www.orthodb.org","yes","not_applicable","unknown","not_applicable",2015,37,"yes"
"1684","MBDC1108",1679,"OrthoDB","http://cegg.unige.ch/orthodb","yes","not_applicable","unknown","not_applicable",2008,52,"yes"
"1685","MBDC1110",1589,"PBmice","http://www.idmshanghai.cn/PBmice","yes","not_applicable","2011","not_applicable",2008,28,"yes"
"1686","MBDC1111",1630,"PepCyber","http://www.pepcyber.org/PPEP/","yes","not_applicable","2010","not_applicable",2008,29,"yes"
"1687","MBDC1112",1558,"PhosPhAt","http://phosphat.mpimp-golm.mpg.de","yes","not_applicable","unknown","not_applicable",2008,172,"yes"
"1688","MBDC1112",2510,"PhosPhAt","http://phosphat.mpimp-golm.mpg.de","yes","not_applicable","unknown","not_applicable",2013,44,"yes"
"1689","MBDC1112",2014,"PhosPhAt","phosphat.mpimp-golm.mpg.de","yes","not_applicable","unknown","not_applicable",2010,149,"yes"
"1690","MBDC1113",2602,"PhylomeDB","http://phylomedb.org","yes","not_applicable","2016","not_applicable",2014,50,"yes"
"1691","MBDC1113",2148,"PhylomeDB","http://phylomeDB.org","yes","not_applicable","2016","not_applicable",2011,85,"yes"
"1692","MBDC1113",1700,"PhylomeDB","http://phylomedb.bioinfo.cipf.es","no","related generic reseach institution site redirect","not_applicable","not_applicable",2008,63,"yes"
"1693","MBDC1114",1649,"piRNABank","http://pirnabank.ibab.ac.in/","no","service unavailable","not_applicable","Access - Failure Notes; Service Status; Sorry for the inconvenience caused! piRNA Bank is under maintenance.",2008,101,"no"
"1694","MBDC1115",1639,"PODB: Plant Organelles DataBase","http://podb.nibb.ac.jp/Organellome","yes","not_applicable","unknown","not_applicable",2008,17,"yes"
"1695","MBDC1116",1599,"GCP: Generation Challenge Programme","www.generationcp.org","yes","not_applicable","2014","Provenance; Service Status; Charming; Honest; see pop up about it being a 10 yr program with a ""sunset blog"" describing highlights",2008,8,"yes"
"1696","MBDC1117",1680,"PlantTFDB: Transcription Factors DataBase","http://planttfdb.cbi.pku.edu.cn","yes","not_applicable","2016","Disambiguation; PlantTFDB: Transcription Factors DataBase and PlnTFDB: Plant Transcription Factor Database are different",2008,102,"yes"
"1697","MBDC1117",2190,"PlantTFDB: Transcription Factors DataBase","http://planttfdb.cbi.pku.edu.cn/","yes","not_applicable","2016","Disambiguation; PlantTFDB: Transcription Factors DataBase and PlnTFDB: Plant Transcription Factor Database are different",2011,171,"yes"
"1698","MBDC1117",2767,"PlantTFDB: Transcription Factors DataBase","http://planttfdb.cbi.pku.edu.cn","yes","not_applicable","2016","Disambiguation; PlantTFDB: Transcription Factors DataBase and PlnTFDB: Plant Transcription Factor Database are different",2014,198,"yes"
"1699","MBDC1118",1659,"PlantTribes","http://fgp.huck.psu.edu/tribe.html","no","service unavailable","not_applicable","Access - Failure Notes; server error",2008,58,"no"
"1700","MBDC1119",2734,"ppdb: plant promoter database ","http://ppdb.agr.gifu-u.ac.jp","yes","not_applicable","2015","not_applicable",2014,13,"yes"
"1701","MBDC1119",1528,"ppdb: plant promoter database ","http://www.ppdb.gene.nagoya-u.ac.jp","no","can't be reached","not_applicable","not_applicable",2008,46,"yes"
"1702","MBDC1120",1549,"PPT-DB: protein Property Prediction and Testing DataBase","http://www.pptdb.ca","yes","not_applicable","unknown","not_applicable",2008,10,"yes"
"1703","MBDC1121",1685,"PROCOGNATE","http://www.ebi.ac.uk/thornton-srv/databases/procognate/","yes","not_applicable","unknown","not_applicable",2008,29,"yes"
"1704","MBDC1122",1651,"ProSAS: PROtein Structure and Alternative Splicing","http://www.bio.ifi.lmu.de/ProSAS","no","not found","not_applicable","not_applicable",2008,15,"no"
"1705","MBDC1123",1690,"ProTISA: Prokaryotic Translation Initiation Site","http://mech.ctb.pku.edu.cn/protisa","no","can't be reached","not_applicable","not_applicable",2008,19,"no"
"1706","MBDC1124",1629,"ProtozoaDB","http://www.biowebdb.org/protozoadb","no","not found","not_applicable","not_applicable",2008,14,"no"
"1707","MBDC1125",1632,"PubMeth","http://www.pubmeth.org","yes","not_applicable","unknown","not_applicable",2008,99,"yes"
"1708","MBDC1127",1686,"REDDB: RESP ESP charge DDataBase","http://q4md-forcefieldtools.org/REDDB","yes","not_applicable","unknown","Naming; Examples Dates; it's not ""chargeD"" WFT on acroymn Last update of the R.E.DD.B. Home Page: January 6th, 2016.",2008,41,"yes"
"1709","MBDC1128",2114,"REDfly","http://redfly.ccr.buffalo.edu/","yes","not_applicable","2017","not_applicable",2011,78,"yes"
"1710","MBDC1128",1572,"REDfly","http://redfly.ccr.buffalo.edu","yes","not_applicable","2017","not_applicable",2008,64,"yes"
"1711","MBDC1129",1622,"RNA FRABASE","http://rnafrabase.ibch.poznan.pl","yes","not_applicable","2016","not_applicable",2008,30,"yes"
"1712","MBDC1130",1675,"RNAJunction","http://rnajunction.abcc.ncifcrf.gov/","yes","not_applicable","unknown","not_applicable",2008,85,"yes"
"1713","MBDC1131",2722,"SelenoDB","http://www.selenodb.org","yes","not_applicable","unknown","not_applicable",2014,7,"yes"
"1714","MBDC1131",1644,"SelenoDB","http://www.selenodb.org","yes","not_applicable","unknown","not_applicable",2008,29,"yes"
"1715","MBDC1132",1616,"Shanghai RAPESEED Database","http://rapeseed.plantsignal.cn/","no","malware warning","not_applicable","Access - Failure Notes; The site ahead contains malware",2008,19,"no"
"1716","MBDC1133",1682,"SmedGD: Schmidtea mediterranea Genome Database","http://smedgd.neuro.utah.edu","yes","not_applicable","unknown","not_applicable",2008,179,"yes"
"1717","MBDC1134",1969,"STITCH: Search Tool for InTeractions of CHemicals","http://stitch.embl.de/","yes","not_applicable","unknown","not_applicable",2010,130,"yes"
"1718","MBDC1134",1591,"STITCH: Search Tool for InTeractions of CHemicals","http://stitch.embl.de/","yes","not_applicable","unknown","not_applicable",2008,227,"yes"
"1719","MBDC1134",2673,"STITCH: Search Tool for InTeractions of CHemicals","http://stitch.embl.de","yes","not_applicable","unknown","not_applicable",2014,101,"yes"
"1720","MBDC1134",3082,"STITCH: Search Tool for InTeractions of CHemicals","http://stitch.embl.de","yes","not_applicable","unknown","not_applicable",2016,2,"yes"
"1721","MBDC1134",2211,"STITCH: Search Tool for InTeractions of CHemicals","http://stitch.embl.de/","yes","not_applicable","unknown","not_applicable",2012,128,"yes"
"1722","MBDC1135",1615,"SuperCAT","http://mlstoslo.uio.no/","yes","not_applicable","2015","not_applicable",2008,21,"yes"
"1723","MBDC1136",2256,"SuperTarget","http://bioinformatics.charite.de/supertarget","yes","not_applicable","unknown","not_applicable",2012,49,"yes"
"1724","MBDC1136",1683,"SuperTarget","http://insilico.charite.de/supertarget","yes","not_applicable","unknown","not_applicable",2008,91,"yes"
"1725","MBDC1137",1571,"Telomerase Database","http://telomerase.asu.edu/","yes","not_applicable","unknown","not_applicable",2008,72,"yes"
"1726","MBDC1138",1566,"Cell Cycle Database","http://www.itb.cnr.it/cellcycle","yes","not_applicable","unknown","not_applicable",2008,10,"yes"
"1727","MBDC1139",628,"SMD: Stanford Microarray Database","http://genome-www.stanford.edu/microarray","no","not found","not_applicable","not_applicable",2001,354,"no"
"1728","MBDC1139",811,"SMD: Stanford Microarray Database","http://genome-www.stanford.edu/microarray/","no","not found","not_applicable","not_applicable",2003,248,"no"
"1729","MBDC1139",1462,"SMD: Stanford Microarray Database","http://smd.stanford.edu/","no","can't be reached","not_applicable","Access - Failure Notes; via google - URL ends up Princeston but it says ""SMD has been retired""",2007,120,"no"
"1730","MBDC1139",1053,"SMD: Stanford Microarray Database","http://smd.stanford.edu","no","can't be reached","not_applicable","not_applicable",2005,143,"no"
"1731","MBDC1139",1731,"SMD: Stanford Microarray Database","http://smd.stanford.edu/","no","can't be reached","not_applicable","not_applicable",2009,75,"no"
"1732","MBDC1140",1638,"TOPDB: Topology Data Bank of Transmembrane Proteins","http://topdb.enzim.hu","yes","not_applicable","2014","not_applicable",2008,47,"yes"
"1733","MBDC1140",2828,"TOPDB: Topology Data Bank of Transmembrane Proteins","http://topdb.enzim.ttk.mta.hu","yes","not_applicable","2014","not_applicable",2015,7,"yes"
"1734","MBDC1142",1573,"TranspoGene","http://transpogene.tau.ac.il/","yes","not_applicable","unknown","not_applicable",2008,20,"yes"
"1735","MBDC1143",1527,"UCSD-Nature Signaling Gateway Molecule Pages","http://www.signaling-gateway.org/molecule","yes","not_applicable","2013","not_applicable",2008,16,"yes"
"1736","MBDC1144",1543,"UgMicroSatdb: Unigene MicroSatellite database","http://ipu.ac.in/usbt/UgMicroSatdb.htm","no","service unavailable","not_applicable","not_applicable",2008,11,"no"
"1737","MBDC1145",1583,"UniTrap","http://unitrap.cbm.fvg.it/","no","can't be reached","not_applicable","not_applicable",2008,6,"no"
"1738","MBDC1146",1580,"UTGB/medaka: University of Tokyo Genome Browser Medaka","http://medaka.utgenome.org/","no","blank page","not_applicable","not_applicable",2008,23,"no"
"1739","MBDC1147",1670,"UTRome.org","http://www.UTRome.org","no","can't be reached","not_applicable","Access - Transfer/Redirect; redirect was http://tomato.biodesign.asu.edu/cgi-bin/UTRome/utrome.cgi",2008,10,"no"
"1740","MBDC1148",1672,"VIOLIN: Vaccine Investigation and Online Information Network","http://www.violinet.org","yes","not_applicable","unknown","not_applicable",2008,38,"yes"
"1741","MBDC1148",2676,"VIOLIN: Vaccine Investigation and Online Information Network","http://www.violinet.org","yes","not_applicable","unknown","not_applicable",2014,19,"yes"
"1742","MBDC1149",1681,"Vir-Mir db","http://alk.ibms.sinica.edu.tw","yes","not_applicable","unknown","not_applicable",2008,44,"yes"
"1743","MBDC1150",1613,"MapX","http://xmap.picr.man.ac.uk","yes","not_applicable","unknown","Access - Transfer/Redirect; redirects to something called annmap",2008,45,"yes"
"1744","MBDC1151",1978,"Xenbase","www.xenbase.org","yes","not_applicable","2017","not_applicable",2010,65,"yes"
"1745","MBDC1151",2772,"Xenbase","http://www.xenbase.org","yes","not_applicable","2017","not_applicable",2015,34,"yes"
"1746","MBDC1151",1689,"Xenbase","www.xenbase.org","yes","not_applicable","2017","not_applicable",2008,81,"yes"
"1747","MBDC1151",2460,"Xenbase","http://www.xenbase.org","yes","not_applicable","2017","Access - Failure Notes; maintenace notice up for Feb 22 2017",2013,40,"yes"
"1748","MBDC1158",1947,"FlyTF","http://www.flytf.org","yes","not_applicable","unknown","not_applicable",2010,40,"yes"
"1749","MBDC1162",1868,"siRecords","http://siRecords.umn.edu/siRecords","no","can't be reached","not_applicable","not_applicable",2009,16,"no"
"1750","MBDC1167",2288,"CoryneRegNet","http://www.coryneregnet.de","yes","not_applicable","unknown","not_applicable",2012,31,"yes"
"1751","MBDC1171",1749,"Deja vu","http://spore.swmed.edu/dejavu","no","can't be reached","not_applicable","Naming; neat name",2009,36,"no"
"1752","MBDC1172",2886,"diArk","http://www.diark.org","yes","not_applicable","2016","not_applicable",2015,2,"yes"
"1753","MBDC1173",2608,"GEISHA: Gallus Expression In Situ Hybridization Analysis","http://geisha.arizona.edu","no","service unavailable","not_applicable","not_applicable",2014,9,"no"
"1754","MBDC1174",2350,"HmtDB: Human Mitochondrial Databse","http://www.hmtdb.uniba.it:8080/hmdb","yes","not_applicable","2016","not_applicable",2012,38,"yes"
"1755","MBDC1177",1923,"PDBselect","http://bioinfo.tg.fh-giessen.de/pdbselect/","no","can't be reached","not_applicable","not_applicable",2010,66,"no"
"1756","MBDC1178",2374,"TDR Targets: Tropical Disease Research Targets","http://tdrtargets.org","yes","not_applicable","2011","not_applicable",2012,38,"yes"
"1757","MBDC1179",2202,"CIPRO: Ciona intestinalis PROtein Database","http://cipro.ibio.jp/2.5","no","service unavailable","not_applicable","not_applicable",2011,18,"no"
"1758","MBDC1183",2524,"SILVA","http://www.arb-silva.de","yes","not_applicable","2017","not_applicable",2013,1197,"yes"
"1759","MBDC1183",2686,"SILVA","http://www.arb-silva.de","yes","not_applicable","2017","Naming; from Latin silva, forest",2014,73,"yes"
"1760","MBDC1184",1854,"YH database","http://yh.genomics.org","no","can't be reached","not_applicable","not_applicable",2009,27,"no"
"1761","MBDC1185",1763,"HuRef Genome Browser ","http://huref.jcvi.org","no","can't be reached","not_applicable","not_applicable",2009,8,"no"
"1762","MBDC1186",1807,"OKCAM: Ontology-based Knowledgebase for Cell Adhesion Molecules","http://okcam.cbi.pku.edu.cn","yes","not_applicable","unknown","not_applicable",2009,11,"yes"
"1763","MBDC1187",3004,"Degradome database","http://degradome.uniovi.es","yes","not_applicable","2016","not_applicable",2016,1,"yes"
"1764","MBDC1187",1753,"Degradome database","http://degradome.uniovi.es","yes","not_applicable","2016","not_applicable",2009,82,"yes"
"1765","MBDC1188",1756,"CTD: Comparative Toxicogenomics Database","http://ctd.mdibl.org","yes","not_applicable","2016","not_applicable",2009,109,"yes"
"1766","MBDC1188",2570,"CTD: Comparative Toxicogenomics Database","http://ctdbase.org/","yes","not_applicable","2016","not_applicable",2013,137,"yes"
"1767","MBDC1188",2866,"CTD: Comparative Toxicogenomics Database","http://ctdbase.org/","yes","not_applicable","2016","not_applicable",2015,72,"yes"
"1768","MBDC1188",2033,"CTD: Comparative Toxicogenomics Database","http://ctd.mdibl.org","yes","not_applicable","2016","not_applicable",2011,138,"yes"
"1769","MBDC1189",1776,"ExplorEnz","http://www.enzyme-database.org","yes","not_applicable","2016","not_applicable",2009,49,"yes"
"1770","MBDC1190",1736,"Ovarian Cancer Genetics Database","http://apps.sanbi.ac.za/ddoc/","no","not found","not_applicable","not_applicable",2009,25,"no"
"1771","MBDC1191",1832,"DiProDB: DInucleotide PROperty DataBase","http://diprodb.fli-leibniz.de","yes","not_applicable","unknown","not_applicable",2009,26,"yes"
"1772","MBDC1192",1844,"JAIL: Just Another Interface Library","http://bioinformatics.charite.de/jail","yes","not_applicable","2009","not_applicable",2009,4,"yes"
"1773","MBDC1193",1880,"ZiFDB: Zinc Finger Database","http://bindr.gdcb.iastate.edu/ZiFDB","no","not found","not_applicable","not_applicable",2009,55,"yes"
"1774","MBDC1193",2566,"ZiFDB: Zinc Finger Database","http://zifdb.msi.umn.edu","yes","not_applicable","unknown","Access - Failure Notes; privacy error but there",2013,9,"yes"
"1775","MBDC1194",1809,"BodyParts3D","http://lifesciencedb.jp/ag/bp3d/","no","not found","not_applicable","not_applicable",2009,25,"no"
"1776","MBDC1195",1810,"NRED: Noncoding RNA Expression Database ","http://jsm-research.imb.uq.edu.au/NRED","no","not found","not_applicable","not_applicable",2009,128,"no"
"1777","MBDC1196",1824,"SuperSite","http://bioinformatics.charite.de/supersite","yes","not_applicable","unknown","not_applicable",2009,20,"yes"
"1778","MBDC1197",1806,"GiardiaDB","http://GiardiaDB.org","yes","not_applicable","2016","not_applicable",2009,48,"yes"
"1779","MBDC1198",1748,"RiceGeneThresher","http://rice.kps.ku.ac.th","yes","not_applicable","unknown","Interface; V2 not available but V1 is and check out the little threasher annomation",2009,8,"yes"
"1780","MBDC1199",1717,"GermSAGE","http://germsage.nichd.nih.gov/","yes","not_applicable","unknown","not_applicable",2009,13,"yes"
"1781","MBDC1200",1734,"PhyloPat","http://www.cmbi.ru.nl/phylopat","yes","not_applicable","unknown","Charming; Honest; Why? Because we want to see where in the evolution some phylogenetic lineages were started, and over which species they were contained. This could give some interesting results.",2009,6,"yes"
"1782","MBDC1201",1719,"CleanEST","http://cleanest.kobic.re.kr/","yes","not_applicable","unknown","not_applicable",2009,9,"yes"
"1783","MBDC1202",1768,"AutoSNPdb","http://autosnpdb.qfab.org.au/","no","can't be reached","not_applicable","not_applicable",2009,51,"no"
"1784","MBDC1203",1720,"TBDB: Tuberculosis Database","http://www.tbdb.org/","yes","not_applicable","2014","not_applicable",2009,119,"yes"
"1785","MBDC1204",1798,"PID: Pathway Interaction Database ","http://pid.nci.nih.gov","yes","not_applicable","2016","Access - Transfer/Redirect; Honest; Service Status; Retirement Notification; GitHub",2009,521,"yes"
"1786","MBDC1205",1775,"PPDB: Plant Proteomics Database at Cornell","http://ppdb.tc.cornell.edu","yes","not_applicable","2014","not_applicable",2009,196,"yes"
"1787","MBDC1206",1847,"PhytAMP","http://phytamp.pfba-lab.org","no","can't be reached","not_applicable","not_applicable",2009,102,"no"
"1788","MBDC1207",1752,"ARDB: Antibiotic Resistance Genes Database","http://ardb.cbcb.umd.edu/","yes","not_applicable","2009","Funding; Service Status; ARDB is not being maintained at the moment, though we hope to secure funding to further improve it.",2009,267,"yes"
"1789","MBDC1208",1867,"PiSite","http://pisite.hgc.jp","yes","not_applicable","unknown","not_applicable",2009,28,"yes"
"1790","MBDC1209",2929,"UniPROBE: Universal PBM Resource for Oligonucleotide Binding Evaluation","http://uniprobe.org","yes","not_applicable","2016","not_applicable",2015,27,"yes"
"1791","MBDC1209",2030,"UniPROBE: Universal PBM Resource for Oligonucleotide Binding Evaluation","http://uniprobe.org","yes","not_applicable","2016","not_applicable",2011,91,"yes"
"1792","MBDC1209",1742,"UniPROBE: Universal PBM Resource for Oligonucleotide Binding Evaluation","http://thebrain.bwh.harvard.edu/uniprobe/","yes","not_applicable","2016","not_applicable",2009,200,"yes"
"1793","MBDC1210",1859,"HAMAP: High-quality Automated and Manual Annotation of microbial Proteomes","http://www.expasy.org/sprot/hamap","yes","not_applicable","2016","not_applicable",2009,84,"yes"
"1794","MBDC1210",2412,"HAMAP: High-quality Automated and Manual Annotation of microbial Proteomes","http://hamap.expasy.org/","yes","not_applicable","2016","not_applicable",2013,38,"yes"
"1795","MBDC1210",2824,"HAMAP: High-quality Automated and Manual Annotation of microbial Proteomes","http://hamap.expasy.org/","yes","not_applicable","2016","not_applicable",2015,13,"yes"
"1796","MBDC1211",2732,"CAZy: Carbohydrate-Active EnZymes database","http://www.cazy.org/","yes","not_applicable","2016","not_applicable",2014,739,"yes"
"1797","MBDC1211",1724,"CAZy: Carbohydrate-Active EnZymes database","http://www.cazy.org/","yes","not_applicable","2016","not_applicable",2009,2364,"yes"
"1798","MBDC1212",1788,"TMFunction","http://tmbeta-genome.cbrc.jp/TMFunction/","no","can't be reached","not_applicable","not_applicable",2009,18,"no"
"1799","MBDC1213",1796,"CTdatabase: Cancer-Testis Database","http://www.cta.lncc.br/","yes","not_applicable","unknown","Indexing - link error; bizarre wc3 link in scopus abstract",2009,103,"yes"
"1800","MBDC1214",1833,"Strepto-DB","http://oger.tu-bs.de/strepto_db","yes","not_applicable","unknown","not_applicable",2009,5,"yes"
"1801","MBDC1215",1740,"CC+: Coiled Coils","http://coiledcoils.chm.bris.ac.uk/ccplus","yes","not_applicable","unknown","not_applicable",2009,72,"yes"
"1802","MBDC1216",1718,"BPS: Base-Pair Structure","http://bps.rutgers.edu","yes","not_applicable","unknown","not_applicable",2009,30,"yes"
"1803","MBDC1217",1797,"CPDB: Circular Permutation Database","http://sarst.life.nthu.edu.tw/cpdb","yes","not_applicable","unknown","not_applicable",2009,32,"yes"
"1804","MBDC1218",2415,"PeroxiBase","http://peroxibase.toulouse.inra.fr/","yes","not_applicable","2016","not_applicable",2013,40,"yes"
"1805","MBDC1218",1772,"PeroxiBase","http://peroxibase.isb-sib.ch/peroxiscan.php","no","can't be reached","not_applicable","not_applicable",2009,48,"yes"
"1806","MBDC1219",1711,"SchistoDB","http://schistoDB.net","yes","not_applicable","2017","not_applicable",2009,59,"yes"
"1807","MBDC1219",2544,"SchistoDB","http://SchistoDB.net","yes","not_applicable","2017","not_applicable",2013,27,"yes"
"1808","MBDC1220",1853,"RAPID: Resource of Asian Primary Immunodeficiency Diseases","http://rapid.rcai.riken.jp/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2009,25,"no"
"1809","MBDC1221",1727,"PMAP: Proteolysis MAP ","http://www.proteolysis.org","no","unrelated site redirect","not_applicable","not_applicable",2009,27,"no"
"1810","MBDC1222",1821,"ATGC: Alignable Tight Genomic Clusters","http://atgc.lbl.gov","yes","not_applicable","2007","not_applicable",2009,28,"yes"
"1811","MBDC1223",1747,"tRNADB-CE: tRNA gene DataBase Curated by Experts","http://trna.nagahama-i-bio.ac.jp","yes","not_applicable","2016","not_applicable",2009,16,"yes"
"1812","MBDC1223",2040,"tRNADB-CE: tRNA gene DataBase Curated by Experts","http://trna.nagahama-i-bio.ac.jp","yes","not_applicable","2016","not_applicable",2011,24,"yes"
"1813","MBDC1224",1841,"MachiBase","http://machibase.gi.k.u-tokyo.ac.jp","yes","not_applicable","unknown","not_applicable",2009,17,"yes"
"1814","MBDC1225",1783,"SuperScent","http://bioinformatics.charite.de/supersent","no","not found","not_applicable","not_applicable",2009,42,"no"
"1815","MBDC1226",1862,"KineticDB","http://kineticdb.protres.ru/db/index.pl","yes","not_applicable","unknown","not_applicable",2009,47,"yes"
"1816","MBDC1227",2458,"ConsensusPathDB","http://consensuspathdb.org/","yes","not_applicable","2017","not_applicable",2013,125,"yes"
"1817","MBDC1227",2123,"ConsensusPathDB","http://cpdb.molgen.mpg.de/","yes","not_applicable","2017","Other; alt good http://3did.irbbarcelona.org/",2011,128,"yes"
"1818","MBDC1227",1875,"ConsensusPathDB","http://cpdb.molgen.mpg.de","yes","not_applicable","2017","not_applicable",2009,119,"yes"
"1819","MBDC1228",1729,"G2Cdb: Genes to Cognition","http://www.genes2cognition.org","yes","not_applicable","2016","not_applicable",2009,33,"yes"
"1820","MBDC1229",1811,"Human Proteinpedia","http://www.humanproteinpedia.org/","yes","not_applicable","unknown","not_applicable",2009,54,"yes"
"1821","MBDC1230",1766,"UCbase & miRfunc","http://microrna.osu.edu/.UCbase4","no","can't be reached","not_applicable","Naming; does contain the &",2009,26,"no"
